x y Vx Vy V V1 V2 V3 V4
+2.40e-01 -1.28e+00 -5.49e-02 +3.76e-02 +5.49e-02 +6.87e-11 +4.62e-02 +8.64e-03 +8.94e-12
+2.40e-01 -1.20e+00 -1.13e-01 +7.89e-02 +1.13e-01 +8.73e-10 +9.60e-02 +1.72e-02 +1.14e-10
+2.40e-01 -1.12e+00 -2.06e-01 +1.46e-01 +2.06e-01 +9.48e-09 +1.76e-01 +3.00e-02 +1.23e-09
+2.40e-01 -1.04e+00 -3.32e-01 +2.39e-01 +3.32e-01 +8.82e-08 +2.86e-01 +4.66e-02 +1.15e-08
+2.40e-01 -9.60e-01 -4.80e-01 +3.51e-01 +4.80e-01 +7.02e-07 +4.16e-01 +6.47e-02 +9.13e-08
+2.40e-01 -8.80e-01 -6.31e-01 +4.67e-01 +6.31e-01 +4.79e-06 +5.49e-01 +8.18e-02 +6.23e-07
+2.40e-01 -8.00e-01 -7.62e-01 +5.71e-01 +7.62e-01 +2.80e-05 +6.67e-01 +9.55e-02 +3.64e-06
+2.40e-01 -7.20e-01 -8.62e-01 +6.52e-01 +8.62e-01 +1.41e-04 +7.57e-01 +1.05e-01 +1.83e-05
+2.40e-01 -6.40e-01 -9.27e-01 +7.07e-01 +9.28e-01 +6.08e-04 +8.17e-01 +1.10e-01 +7.91e-05
+2.40e-01 -5.60e-01 -9.61e-01 +7.40e-01 +9.66e-01 +2.26e-03 +8.51e-01 +1.13e-01 +2.94e-04
+2.40e-01 -4.80e-01 -9.69e-01 +7.57e-01 +9.85e-01 +7.25e-03 +8.64e-01 +1.14e-01 +9.43e-04
+2.40e-01 -4.00e-01 -9.49e-01 +7.64e-01 +9.94e-01 +2.01e-02 +8.59e-01 +1.12e-01 +2.62e-03
+2.40e-01 -3.20e-01 -8.88e-01 +7.68e-01 +9.98e-01 +4.85e-02 +8.34e-01 +1.09e-01 +6.31e-03
+2.40e-01 -2.40e-01 -7.69e-01 +7.69e-01 +9.99e-01 +1.02e-01 +7.82e-01 +1.02e-01 +1.32e-02
+2.40e-01 -1.60e-01 -5.76e-01 +7.70e-01 +1.00e+00 +1.87e-01 +6.97e-01 +9.07e-02 +2.44e-02
+2.40e-01 -8.00e-02 -3.11e-01 +7.70e-01 +1.00e+00 +3.05e-01 +5.80e-01 +7.54e-02 +3.97e-02
+2.40e-01 +0.00e+00 -2.22e-16 +7.70e-01 +1.00e+00 +4.42e-01 +4.42e-01 +5.75e-02 +5.75e-02
+2.40e-01 +8.00e-02 +3.11e-01 +7.70e-01 +1.00e+00 +5.80e-01 +3.05e-01 +3.97e-02 +7.54e-02
+2.40e-01 +1.60e-01 +5.76e-01 +7.70e-01 +1.00e+00 +6.97e-01 +1.87e-01 +2.44e-02 +9.07e-02
+2.40e-01 +2.40e-01 +7.69e-01 +7.69e-01 +9.99e-01 +7.82e-01 +1.02e-01 +1.32e-02 +1.02e-01
+2.40e-01 +3.20e-01 +8.88e-01 +7.68e-01 +9.98e-01 +8.34e-01 +4.85e-02 +6.31e-03 +1.09e-01
+2.40e-01 +4.00e-01 +9.49e-01 +7.64e-01 +9.94e-01 +8.59e-01 +2.01e-02 +2.62e-03 +1.12e-01
+2.40e-01 +4.80e-01 +9.69e-01 +7.57e-01 +9.85e-01 +8.64e-01 +7.25e-03 +9.43e-04 +1.14e-01
+2.40e-01 +5.60e-01 +9.61e-01 +7.40e-01 +9.66e-01 +8.51e-01 +2.26e-03 +2.94e-04 +1.13e-01
+2.40e-01 +6.40e-01 +9.27e-01 +7.07e-01 +9.28e-01 +8.17e-01 +6.08e-04 +7.91e-05 +1.10e-01
+2.40e-01 +7.20e-01 +8.62e-01 +6.52e-01 +8.62e-01 +7.57e-01 +1.41e-04 +1.83e-05 +1.05e-01
+2.40e-01 +8.00e-01 +7.62e-01 +5.71e-01 +7.62e-01 +6.67e-01 +2.80e-05 +3.64e-06 +9.55e-02
+2.40e-01 +8.80e-01 +6.31e-01 +4.67e-01 +6.31e-01 +5.49e-01 +4.79e-06 +6.23e-07 +8.18e-02
+2.40e-01 +9.60e-01 +4.80e-01 +3.51e-01 +4.80e-01 +4.16e-01 +7.02e-07 +9.13e-08 +6.47e-02
+2.40e-01 +1.04e+00 +3.32e-01 +2.39e-01 +3.32e-01 +2.86e-01 +8.82e-08 +1.15e-08 +4.66e-02
+2.40e-01 +1.12e+00 +2.06e-01 +1.46e-01 +2.06e-01 +1.76e-01 +9.48e-09 +1.23e-09 +3.00e-02
+2.40e-01 +1.20e+00 +1.13e-01 +7.89e-02 +1.13e-01 +9.60e-02 +8.73e-10 +1.14e-10 +1.72e-02
+2.40e-01 +1.28e+00 +5.49e-02 +3.76e-02 +5.49e-02 +4.62e-02 +6.87e-11 +8.94e-12 +8.64e-03
+2.40e-01 +1.36e+00 +2.33e-02 +1.57e-02 +2.33e-02 +1.95e-02 +4.63e-12 +6.02e-13 +3.80e-03
+2.40e-01 +1.44e+00 +8.61e-03 +5.70e-03 +8.61e-03 +7.16e-03 +2.66e-13 +3.46e-14 +1.45e-03
+2.40e-01 +1.52e+00 +2.76e-03 +1.80e-03 +2.76e-03 +2.28e-03 +1.31e-14 +1.70e-15 +4.82e-04
+2.40e-01 +1.60e+00 +7.68e-04 +4.92e-04 +7.68e-04 +6.30e-04 +5.50e-16 +7.16e-17 +1.38e-04
+2.40e-01 +1.68e+00 +1.84e-04 +1.16e-04 +1.84e-04 +1.50e-04 +1.98e-17 +2.57e-18 +3.41e-05
+2.40e-01 +1.76e+00 +3.81e-05 +2.37e-05 +3.81e-05 +3.09e-05 +6.05e-19 +7.87e-20 +7.24e-06
+2.40e-01 +1.84e+00 +6.79e-06 +4.15e-06 +6.79e-06 +5.47e-06 +1.58e-20 +2.06e-21 +1.32e-06
+2.40e-01 +1.92e+00 +1.04e-06 +6.26e-07 +1.04e-06 +8.33e-07 +3.54e-22 +4.60e-23 +2.07e-07
+2.40e-01 +2.00e+00 +1.37e-07 +8.10e-08 +1.37e-07 +1.09e-07 +6.74e-24 +8.77e-25 +2.78e-08
+3.20e-01 -2.00e+00 -1.02e-07 +7.43e-08 +1.02e-07 +7.20e-24 +8.80e-08 +1.37e-08 +4.18e-25
+3.20e-01 -1.92e+00 -7.81e-07 +5.78e-07 +7.81e-07 +3.78e-22 +6.80e-07 +1.02e-07 +2.19e-23
+3.20e-01 -1.84e+00 -5.16e-06 +3.86e-06 +5.16e-06 +1.69e-20 +4.51e-06 +6.49e-07 +9.81e-22
+3.20e-01 -1.76e+00 -2.93e-05 +2.22e-05 +2.93e-05 +6.46e-19 +2.58e-05 +3.55e-06 +3.75e-20
+3.20e-01 -1.68e+00 -1.43e-04 +1.10e-04 +1.43e-04 +2.11e-17 +1.27e-04 +1.67e-05 +1.22e-18
+3.20e-01 -1.60e+00 -6.05e-04 +4.71e-04 +6.05e-04 +5.88e-16 +5.38e-04 +6.74e-05 +3.41e-17
+3.20e-01 -1.52e+00 -2.21e-03 +1.74e-03 +2.21e-03 +1.40e-14 +1.97e-03 +2.35e-04 +8.11e-16
+3.20e-01 -1.44e+00 -6.99e-03 +5.57e-03 +6.99e-03 +2.84e-13 +6.28e-03 +7.07e-04 +1.65e-14
+3.20e-01 -1.36e+00 -1.92e-02 +1.55e-02 +1.92e-02 +4.94e-12 +1.74e-02 +1.84e-03 +2.87e-13
+3.20e-01 -1.28e+00 -4.61e-02 +3.77e-02 +4.61e-02 +7.34e-11 +4.19e-02 +4.18e-03 +4.26e-12
+3.20e-01 -1.20e+00 -9.68e-02 +8.03e-02 +9.68e-02 +9.32e-10 +8.86e-02 +8.29e-03 +5.41e-11
+3.20e-01 -1.12e+00 -1.80e-01 +1.51e-01 +1.80e-01 +1.01e-08 +1.65e-01 +1.45e-02 +5.87e-10
+3.20e-01 -1.04e+00 -2.96e-01 +2.51e-01 +2.96e-01 +9.41e-08 +2.73e-01 +2.24e-02 +5.46e-09
+3.20e-01 -9.60e-01 -4.37e-01 +3.74e-01 +4.37e-01 +7.50e-07 +4.06e-01 +3.10e-02 +4.35e-08
+3.20e-01 -8.80e-01 -5.85e-01 +5.06e-01 +5.85e-01 +5.11e-06 +5.46e-01 +3.92e-02 +2.97e-07
+3.20e-01 -8.00e-01 -7.20e-01 +6.29e-01 +7.20e-01 +2.99e-05 +6.75e-01 +4.56e-02 +1.74e-06
+3.20e-01 -7.20e-01 -8.28e-01 +7.28e-01 +8.28e-01 +1.50e-04 +7.78e-01 +5.01e-02 +8.72e-06
+3.20e-01 -6.40e-01 -9.02e-01 +7.98e-01 +9.04e-01 +6.49e-04 +8.50e-01 +5.26e-02 +3.77e-05
+3.20e-01 -5.60e-01 -9.45e-01 +8.43e-01 +9.51e-01 +2.41e-03 +8.94e-01 +5.38e-02 +1.40e-04
+3.20e-01 -4.80e-01 -9.60e-01 +8.67e-01 +9.76e-01 +7.75e-03 +9.14e-01 +5.41e-02 +4.49e-04
+3.20e-01 -4.00e-01 -9.44e-01 +8.80e-01 +9.89e-01 +2.15e-02 +9.13e-01 +5.35e-02 +1.25e-03
+3.20e-01 -3.20e-01 -8.86e-01 +8.86e-01 +9.95e-01 +5.18e-02 +8.89e-01 +5.18e-02 +3.00e-03
+3.20e-01 -2.40e-01 -7.68e-01 +8.88e-01 +9.98e-01 +1.09e-01 +8.34e-01 +4.85e-02 +6.31e-03
+3.20e-01 -1.60e-01 -5.75e-01 +8.89e-01 +9.99e-01 +2.00e-01 +7.44e-01 +4.32e-02 +1.16e-02
+3.20e-01 -8.00e-02 -3.10e-01 +8.90e-01 +9.99e-01 +3.26e-01 +6.19e-01 +3.59e-02 +1.89e-02
+3.20e-01 +0.00e+00 -9.37e-17 +8.90e-01 +9.99e-01 +4.72e-01 +4.72e-01 +2.74e-02 +2.74e-02
+3.20e-01 +8.00e-02 +3.10e-01 +8.90e-01 +9.99e-01 +6.19e-01 +3.26e-01 +1.89e-02 +3.59e-02
+3.20e-01 +1.60e-01 +5.75e-01 +8.89e-01 +9.99e-01 +7.44e-01 +2.00e-01 +1.16e-02 +4.32e-02
+3.20e-01 +2.40e-01 +7.68e-01 +8.88e-01 +9.98e-01 +8.34e-01 +1.09e-01 +6.31e-03 +4.85e-02
+3.20e-01 +3.20e-01 +8.86e-01 +8.86e-01 +9.95e-01 +8.89e-01 +5.18e-02 +3.00e-03 +5.18e-02
+3.20e-01 +4.00e-01 +9.44e-01 +8.80e-01 +9.89e-01 +9.13e-01 +2.15e-02 +1.25e-03 +5.35e-02
+3.20e-01 +4.80e-01 +9.60e-01 +8.67e-01 +9.76e-01 +9.14e-01 +7.75e-03 +4.49e-04 +5.41e-02
+3.20e-01 +5.60e-01 +9.45e-01 +8.43e-01 +9.51e-01 +8.94e-01 +2.41e-03 +1.40e-04 +5.38e-02
+3.20e-01 +6.40e-01 +9.02e-01 +7.98e-01 +9.04e-01 +8.50e-01 +6.49e-04 +3.77e-05 +5.26e-02
+3.20e-01 +7.20e-01 +8.28e-01 +7.28e-01 +8.28e-01 +7.78e-01 +1.50e-04 +8.72e-06 +5.01e-02
+3.20e-01 +8.00e-01 +7.20e-01 +6.29e-01 +7.20e-01 +6.75e-01 +2.99e-05 +1.74e-06 +4.56e-02
+3.20e-01 +8.80e-01 +5.85e-01 +5.06e-01 +5.85e-01 +5.46e-01 +5.11e-06 +2.97e-07 +3.92e-02
+3.20e-01 +9.60e-01 +4.37e-01 +3.74e-01 +4.37e-01 +4.06e-01 +7.50e-07 +4.35e-08 +3.10e-02
+3.20e-01 +1.04e+00 +2.96e-01 +2.51e-01 +2.96e-01 +2.73e-01 +9.41e-08 +5.46e-09 +2.24e-02
+3.20e-01 +1.12e+00 +1.80e-01 +1.51e-01 +1.80e-01 +1.65e-01 +1.01e-08 +5.87e-10 +1.45e-02
+3.20e-01 +1.20e+00 +9.68e-02 +8.03e-02 +9.68e-02 +8.86e-02 +9.32e-10 +5.41e-11 +8.29e-03
+3.20e-01 +1.28e+00 +4.61e-02 +3.77e-02 +4.61e-02 +4.19e-02 +7.34e-11 +4.26e-12 +4.18e-03
+3.20e-01 +1.36e+00 +1.92e-02 +1.55e-02 +1.92e-02 +1.74e-02 +4.94e-12 +2.87e-13 +1.84e-03
+3.20e-01 +1.44e+00 +6.99e-03 +5.57e-03 +6.99e-03 +6.28e-03 +2.84e-13 +1.65e-14 +7.07e-04
+3.20e-01 +1.52e+00 +2.21e-03 +1.74e-03 +2.21e-03 +1.97e-03 +1.40e-14 +8.11e-16 +2.35e-04
+3.20e-01 +1.60e+00 +6.05e-04 +4.71e-04 +6.05e-04 +5.38e-04 +5.88e-16 +3.41e-17 +6.74e-05
+3.20e-01 +1.68e+00 +1.43e-04 +1.10e-04 +1.43e-04 +1.27e-04 +2.11e-17 +1.22e-18 +1.67e-05
+3.20e-01 +1.76e+00 +2.93e-05 +2.22e-05 +2.93e-05 +2.58e-05 +6.46e-19 +3.75e-20 +3.55e-06
+3.20e-01 +1.84e+00 +5.16e-06 +3.86e-06 +5.16e-06 +4.51e-06 +1.69e-20 +9.81e-22 +6.49e-07
+3.20e-01 +1.92e+00 +7.81e-07 +5.78e-07 +7.81e-07 +6.80e-07 +3.78e-22 +2.19e-23 +1.02e-07
+3.20e-01 +2.00e+00 +1.02e-07 +7.43e-08 +1.02e-07 +8.80e-08 +7.20e-24 +4.18e-25 +1.37e-08
+4.00e-01 -2.00e+00 -6.94e-08 +5.77e-08 +6.94e-08 +7.44e-24 +6.36e-08 +5.84e-09 +1.73e-25
+4.00e-01 -1.92e+00 -5.40e-07 +4.53e-07 +5.40e-07 +3.90e-22 +4.97e-07 +4.33e-08 +9.09e-24
+4.00e-01 -1.84e+00 -3.61e-06 +3.06e-06 +3.61e-06 +1.75e-20 +3.34e-06 +2.76e-07 +4.07e-22
+4.00e-01 -1.76e+00 -2.08e-05 +1.78e-05 +2.08e-05 +6.68e-19 +1.93e-05 +1.50e-06 +1.56e-20
+4.00e-01 -1.68e+00 -1.04e-04 +8.94e-05 +1.04e-04 +2.18e-17 +9.65e-05 +7.06e-06 +5.08e-19
+4.00e-01 -1.60e+00 -4.44e-04 +3.87e-04 +4.44e-04 +6.07e-16 +4.16e-04 +2.85e-05 +1.42e-17
+4.00e-01 -1.52e+00 -1.65e-03 +1.45e-03 +1.65e-03 +1.44e-14 +1.55e-03 +9.91e-05 +3.37e-16
+4.00e-01 -1.44e+00 -5.32e-03 +4.72e-03 +5.32e-03 +2.94e-13 +5.02e-03 +2.98e-04 +6.85e-15
+4.00e-01 -1.36e+00 -1.49e-02 +1.34e-02 +1.49e-02 +5.10e-12 +1.42e-02 +7.76e-04 +1.19e-13
+4.00e-01 -1.28e+00 -3.66e-02 +3.31e-02 +3.66e-02 +7.58e-11 +3.48e-02 +1.76e-03 +1.77e-12
+4.00e-01 -1.20e+00 -7.87e-02 +7.18e-02 +7.87e-02 +9.63e-10 +7.52e-02 +3.48e-03 +2.24e-11
+4.00e-01 -1.12e+00 -1.50e-01 +1.37e-01 +1.50e-01 +1.05e-08 +1.43e-01 +6.05e-03 +2.44e-10
+4.00e-01 -1.04e+00 -2.53e-01 +2.34e-01 +2.53e-01 +9.72e-08 +2.43e-01 +9.35e-03 +2.27e-09
+4.00e-01 -9.60e-01 -3.83e-01 +3.57e-01 +3.83e-01 +7.74e-07 +3.70e-01 +1.29e-02 +1.80e-08
+4.00e-01 -8.80e-01 -5.26e-01 +4.93e-01 +5.26e-01 +5.28e-06 +5.09e-01 +1.63e-02 +1.23e-07
+4.00e-01 -8.00e-01 -6.63e-01 +6.25e-01 +6.63e-01 +3.09e-05 +6.44e-01 +1.90e-02 +7.21e-07
+4.00e-01 -7.20e-01 -7.79e-01 +7.38e-01 +7.80e-01 +1.55e-04 +7.59e-01 +2.08e-02 +3.62e-06
+4.00e-01 -6.40e-01 -8.65e-01 +8.23e-01 +8.67e-01 +6.71e-04 +8.44e-01 +2.19e-02 +1.56e-05
+4.00e-01 -5.60e-01 -9.20e-01 +8.80e-01 +9.25e-01 +2.49e-03 +9.00e-01 +2.24e-02 +5.81e-05
+4.00e-01 -4.80e-01 -9.44e-01 +9.15e-01 +9.60e-01 +8.00e-03 +9.29e-01 +2.24e-02 +1.86e-04
+4.00e-01 -4.00e-01 -9.34e-01 +9.34e-01 +9.79e-01 +2.22e-02 +9.34e-01 +2.22e-02 +5.18e-04
+4.00e-01 -3.20e-01 -8.80e-01 +9.44e-01 +9.89e-01 +5.35e-02 +9.13e-01 +2.15e-02 +1.25e-03
+4.00e-01 -2.40e-01 -7.64e-01 +9.49e-01 +9.94e-01 +1.12e-01 +8.59e-01 +2.01e-02 +2.62e-03
+4.00e-01 -1.60e-01 -5.74e-01 +9.51e-01 +9.96e-01 +2.07e-01 +7.67e-01 +1.79e-02 +4.82e-03
+4.00e-01 -8.00e-02 -3.10e-01 +9.52e-01 +9.97e-01 +3.36e-01 +6.39e-01 +1.49e-02 +7.84e-03
+4.00e-01 +0.00e+00 -1.67e-16 +9.52e-01 +9.98e-01 +4.88e-01 +4.88e-01 +1.14e-02 +1.14e-02
+4.00e-01 +8.00e-02 +3.10e-01 +9.52e-01 +9.97e-01 +6.39e-01 +3.36e-01 +7.84e-03 +1.49e-02
+4.00e-01 +1.60e-01 +5.74e-01 +9.51e-01 +9.96e-01 +7.67e-01 +2.07e-01 +4.82e-03 +1.79e-02
+4.00e-01 +2.40e-01 +7.64e-01 +9.49e-01 +9.94e-01 +8.59e-01 +1.12e-01 +2.62e-03 +2.01e-02
+4.00e-01 +3.20e-01 +8.80e-01 +9.44e-01 +9.89e-01 +9.13e-01 +5.35e-02 +1.25e-03 +2.15e-02
+4.00e-01 +4.00e-01 +9.34e-01 +9.34e-01 +9.79e-01 +9.34e-01 +2.22e-02 +5.18e-04 +2.22e-02
+4.00e-01 +4.80e-01 +9.44e-01 +9.15e-01 +9.60e-01 +9.29e-01 +8.00e-03 +1.86e-04 +2.24e-02
+4.00e-01 +5.60e-01 +9.20e-01 +8.80e-01 +9.25e-01 +9.00e-01 +2.49e-03 +5.81e-05 +2.24e-02
+4.00e-01 +6.40e-01 +8.65e-01 +8.23e-01 +8.67e-01 +8.44e-01 +6.71e-04 +1.56e-05 +2.19e-02
+4.00e-01 +7.20e-01 +7.79e-01 +7.38e-01 +7.80e-01 +7.59e-01 +1.55e-04 +3.62e-06 +2.08e-02
+4.00e-01 +8.00e-01 +6.63e-01 +6.25e-01 +6.63e-01 +6.44e-01 +3.09e-05 +7.21e-07 +1.90e-02
+4.00e-01 +8.80e-01 +5.26e-01 +4.93e-01 +5.26e-01 +5.09e-01 +5.28e-06 +1.23e-07 +1.63e-02
+4.00e-01 +9.60e-01 +3.83e-01 +3.57e-01 +3.83e-01 +3.70e-01 +7.74e-07 +1.80e-08 +1.29e-02
+4.00e-01 +1.04e+00 +2.53e-01 +2.34e-01 +2.53e-01 +2.43e-01 +9.72e-08 +2.27e-09 +9.35e-03
+4.00e-01 +1.12e+00 +1.50e-01 +1.37e-01 +1.50e-01 +1.43e-01 +1.05e-08 +2.44e-10 +6.05e-03
+4.00e-01 +1.20e+00 +7.87e-02 +7.18e-02 +7.87e-02 +7.52e-02 +9.63e-10 +2.24e-11 +3.48e-03
+4.00e-01 +1.28e+00 +3.66e-02 +3.31e-02 +3.66e-02 +3.48e-02 +7.58e-11 +1.77e-12 +1.76e-03
+4.00e-01 +1.36e+00 +1.49e-02 +1.34e-02 +1.49e-02 +1.42e-02 +5.10e-12 +1.19e-13 +7.76e-04
+4.00e-01 +1.44e+00 +5.32e-03 +4.72e-03 +5.32e-03 +5.02e-03 +2.94e-13 +6.85e-15 +2.98e-04
+4.00e-01 +1.52e+00 +1.65e-03 +1.45e-03 +1.65e-03 +1.55e-03 +1.44e-14 +3.37e-16 +9.91e-05
+4.00e-01 +1.60e+00 +4.44e-04 +3.87e-04 +4.44e-04 +4.16e-04 +6.07e-16 +1.42e-17 +2.85e-05
+4.00e-01 +1.68e+00 +1.04e-04 +8.94e-05 +1.04e-04 +9.65e-05 +2.18e-17 +5.08e-19 +7.06e-06
+4.00e-01 +1.76e+00 +2.08e-05 +1.78e-05 +2.08e-05 +1.93e-05 +6.68e-19 +1.56e-20 +1.50e-06
+4.00e-01 +1.84e+00 +3.61e-06 +3.06e-06 +3.61e-06 +3.34e-06 +1.75e-20 +4.07e-22 +2.76e-07
+4.00e-01 +1.92e+00 +5.40e-07 +4.53e-07 +5.40e-07 +4.97e-07 +3.90e-22 +9.09e-24 +4.33e-08
+4.00e-01 +2.00e+00 +6.94e-08 +5.77e-08 +6.94e-08 +6.36e-08 +7.44e-24 +1.73e-25 +5.84e-09
+4.80e-01 -2.00e+00 -4.34e-08 +3.91e-08 +4.34e-08 +7.52e-24 +4.12e-08 +2.15e-09 +6.25e-26
+4.80e-01 -1.92e+00 -3.43e-07 +3.11e-07 +3.43e-07 +3.95e-22 +3.27e-07 +1.59e-08 +3.28e-24
+4.80e-01 -1.84e+00 -2.33e-06 +2.13e-06 +2.33e-06 +1.77e-20 +2.23e-06 +1.01e-07 +1.47e-22
+4.80e-01 -1.76e+00 -1.37e-05 +1.26e-05 +1.37e-05 +6.75e-19 +1.31e-05 +5.51e-07 +5.61e-21
+4.80e-01 -1.68e+00 -6.92e-05 +6.40e-05 +6.92e-05 +2.20e-17 +6.66e-05 +2.58e-06 +1.83e-19
+4.80e-01 -1.60e+00 -3.03e-04 +2.82e-04 +3.03e-04 +6.14e-16 +2.92e-04 +1.04e-05 +5.10e-18
+4.80e-01 -1.52e+00 -1.15e-03 +1.08e-03 +1.15e-03 +1.46e-14 +1.11e-03 +3.62e-05 +1.21e-16
+4.80e-01 -1.44e+00 -3.79e-03 +3.57e-03 +3.79e-03 +2.97e-13 +3.68e-03 +1.09e-04 +2.47e-15
+4.80e-01 -1.36e+00 -1.09e-02 +1.03e-02 +1.09e-02 +5.16e-12 +1.06e-02 +2.82e-04 +4.29e-14
+4.80e-01 -1.28e+00 -2.74e-02 +2.61e-02 +2.74e-02 +7.67e-11 +2.67e-02 +6.38e-04 +6.37e-13
+4.80e-01 -1.20e+00 -6.05e-02 +5.80e-02 +6.05e-02 +9.74e-10 +5.93e-02 +1.26e-03 +8.09e-12
+4.80e-01 -1.12e+00 -1.18e-01 +1.14e-01 +1.18e-01 +1.06e-08 +1.16e-01 +2.19e-03 +8.79e-11
+4.80e-01 -1.04e+00 -2.06e-01 +1.99e-01 +2.06e-01 +9.84e-08 +2.02e-01 +3.38e-03 +8.17e-10
+4.80e-01 -9.60e-01 -3.21e-01 +3.12e-01 +3.21e-01 +7.83e-07 +3.17e-01 +4.68e-03 +6.50e-09
+4.80e-01 -8.80e-01 -4.55e-01 +4.43e-01 +4.55e-01 +5.34e-06 +4.49e-01 +5.89e-03 +4.44e-08
+4.80e-01 -8.00e-01 -5.91e-01 +5.78e-01 +5.91e-01 +3.13e-05 +5.84e-01 +6.85e-03 +2.60e-07
+4.80e-01 -7.20e-01 -7.14e-01 +6.99e-01 +7.14e-01 +1.57e-04 +7.06e-01 +7.51e-03 +1.30e-06
+4.80e-01 -6.40e-01 -8.11e-01 +7.97e-01 +8.13e-01 +6.78e-04 +8.04e-01 +7.88e-03 +5.63e-06
+4.80e-01 -5.60e-01 -8.79e-01 +8.68e-01 +8.84e-01 +2.52e-03 +8.73e-01 +8.06e-03 +2.09e-05
+4.80e-01 -4.80e-01 -9.15e-01 +9.15e-01 +9.31e-01 +8.09e-03 +9.15e-01 +8.09e-03 +6.72e-05
+4.80e-01 -4.00e-01 -9.15e-01 +9.44e-01 +9.60e-01 +2.24e-02 +9.29e-01 +8.00e-03 +1.86e-04
+4.80e-01 -3.20e-01 -8.67e-01 +9.60e-01 +9.76e-01 +5.41e-02 +9.14e-01 +7.75e-03 +4.49e-04
+4.80e-01 -2.40e-01 -7.57e-01 +9.69e-01 +9.85e-01 +1.14e-01 +8.64e-01 +7.25e-03 +9.43e-04
+4.80e-01 -1.60e-01 -5.69e-01 +9.74e-01 +9.90e-01 +2.09e-01 +7.73e-01 +6.46e-03 +1.74e-03
+4.80e-01 -8.00e-02 -3.07e-01 +9.76e-01 +9.92e-01 +3.40e-01 +6.45e-01 +5.37e-03 +2.82e-03
+4.80e-01 +0.00e+00 -1.53e-16 +9.77e-01 +9.93e-01 +4.92e-01 +4.92e-01 +4.10e-03 +4.10e-03
+4.80e-01 +8.00e-02 +3.07e-01 +9.76e-01 +9.92e-01 +6.45e-01 +3.40e-01 +2.82e-03 +5.37e-03
+4.80e-01 +1.60e-01 +5.69e-01 +9.74e-01 +9.90e-01 +7.73e-01 +2.09e-01 +1.74e-03 +6.46e-03
+4.80e-01 +2.40e-01 +7.57e-01 +9.69e-01 +9.85e-01 +8.64e-01 +1.14e-01 +9.43e-04 +7.25e-03
+4.80e-01 +3.20e-01 +8.67e-01 +9.60e-01 +9.76e-01 +9.14e-01 +5.41e-02 +4.49e-04 +7.75e-03
+4.80e-01 +4.00e-01 +9.15e-01 +9.44e-01 +9.60e-01 +9.29e-01 +2.24e-02 +1.86e-04 +8.00e-03
+4.80e-01 +4.80e-01 +9.15e-01 +9.15e-01 +9.31e-01 +9.15e-01 +8.09e-03 +6.72e-05 +8.09e-03
+4.80e-01 +5.60e-01 +8.79e-01 +8.68e-01 +8.84e-01 +8.73e-01 +2.52e-03 +2.09e-05 +8.06e-03
+4.80e-01 +6.40e-01 +8.11e-01 +7.97e-01 +8.13e-01 +8.04e-01 +6.78e-04 +5.63e-06 +7.88e-03
+4.80e-01 +7.20e-01 +7.14e-01 +6.99e-01 +7.14e-01 +7.06e-01 +1.57e-04 +1.30e-06 +7.51e-03
+4.80e-01 +8.00e-01 +5.91e-01 +5.78e-01 +5.91e-01 +5.84e-01 +3.13e-05 +2.60e-07 +6.85e-03
+4.80e-01 +8.80e-01 +4.55e-01 +4.43e-01 +4.55e-01 +4.49e-01 +5.34e-06 +4.44e-08 +5.89e-03
+4.80e-01 +9.60e-01 +3.21e-01 +3.12e-01 +3.21e-01 +3.17e-01 +7.83e-07 +6.50e-09 +4.68e-03
+4.80e-01 +1.04e+00 +2.06e-01 +1.99e-01 +2.06e-01 +2.02e-01 +9.84e-08 +8.17e-10 +3.38e-03
+4.80e-01 +1.12e+00 +1.18e-01 +1.14e-01 +1.18e-01 +1.16e-01 +1.06e-08 +8.79e-11 +2.19e-03
+4.80e-01 +1.20e+00 +6.05e-02 +5.80e-02 +6.05e-02 +5.93e-02 +9.74e-10 +8.09e-12 +1.26e-03
+4.80e-01 +1.28e+00 +2.74e-02 +2.61e-02 +2.74e-02 +2.67e-02 +7.67e-11 +6.37e-13 +6.38e-04
+4.80e-01 +1.36e+00 +1.09e-02 +1.03e-02 +1.09e-02 +1.06e-02 +5.16e-12 +4.29e-14 +2.82e-04
+4.80e-01 +1.44e+00 +3.79e-03 +3.57e-03 +3.79e-03 +3.68e-03 +2.97e-13 +2.47e-15 +1.09e-04
+4.80e-01 +1.52e+00 +1.15e-03 +1.08e-03 +1.15e-03 +1.11e-03 +1.46e-14 +1.21e-16 +3.62e-05
+4.80e-01 +1.60e+00 +3.03e-04 +2.82e-04 +3.03e-04 +2.92e-04 +6.14e-16 +5.10e-18 +1.04e-05
+4.80e-01 +1.68e+00 +6.92e-05 +6.40e-05 +6.92e-05 +6.66e-05 +2.20e-17 +1.83e-19 +2.58e-06
+4.80e-01 +1.76e+00 +1.37e-05 +1.26e-05 +1.37e-05 +1.31e-05 +6.75e-19 +5.61e-21 +5.51e-07
+4.80e-01 +1.84e+00 +2.33e-06 +2.13e-06 +2.33e-06 +2.23e-06 +1.77e-20 +1.47e-22 +1.01e-07
+4.80e-01 +1.92e+00 +3.43e-07 +3.11e-07 +3.43e-07 +3.27e-07 +3.95e-22 +3.28e-24 +1.59e-08
