f,raw,fit
+2.21300e+04,+4.92000e-13,+1.30028e-12
+2.21460e+04,+5.94000e-13,+1.29840e-12
+2.21620e+04,+4.55000e-13,+1.29653e-12
+2.21780e+04,+6.12000e-13,+1.29466e-12
+2.21940e+04,+3.93000e-13,+1.29279e-12
+2.22100e+04,+3.05000e-13,+1.29093e-12
+2.22260e+04,+9.82000e-13,+1.28907e-12
+2.22420e+04,+5.17000e-13,+1.28722e-12
+2.22580e+04,+5.08000e-13,+1.28537e-12
+2.22740e+04,+6.27000e-13,+1.28353e-12
+2.22900e+04,+5.79000e-13,+1.28168e-12
+2.23060e+04,+1.18400e-12,+1.27985e-12
+2.23220e+04,+5.22000e-13,+1.27801e-12
+2.23380e+04,+5.30000e-13,+1.27618e-12
+2.23540e+04,+4.95000e-13,+1.27436e-12
+2.23700e+04,+6.54000e-13,+1.27253e-12
+2.23860e+04,+5.14000e-13,+1.27071e-12
+2.24020e+04,+6.15000e-13,+1.26890e-12
+2.24180e+04,+4.19000e-13,+1.26709e-12
+2.24340e+04,+5.27000e-13,+1.26528e-12
+2.24500e+04,+7.07000e-13,+1.26348e-12
+2.24660e+04,+5.88000e-13,+1.26168e-12
+2.24820e+04,+5.23000e-13,+1.25989e-12
+2.24980e+04,+4.03000e-13,+1.25809e-12
+2.25140e+04,+8.51000e-13,+1.25631e-12
+2.25300e+04,+3.26000e-13,+1.25452e-12
+2.25460e+04,+4.28000e-13,+1.25274e-12
+2.25620e+04,+6.57000e-13,+1.25097e-12
+2.25780e+04,+4.81000e-13,+1.24920e-12
+2.25940e+04,+7.43000e-13,+1.24743e-12
+2.26100e+04,+8.49000e-13,+1.24566e-12
+2.26260e+04,+3.73000e-13,+1.24390e-12
+2.26420e+04,+7.51000e-13,+1.24214e-12
+2.26580e+04,+7.22000e-13,+1.24039e-12
+2.26740e+04,+4.41000e-13,+1.23864e-12
+2.26900e+04,+3.85000e-13,+1.23689e-12
+2.27060e+04,+6.43000e-13,+1.23515e-12
+2.27220e+04,+4.78000e-13,+1.23341e-12
+2.27380e+04,+5.21000e-13,+1.23168e-12
+2.27540e+04,+3.43000e-13,+1.22995e-12
+2.27700e+04,+4.86000e-13,+1.22822e-12
+2.27860e+04,+8.46000e-13,+1.22649e-12
+2.28020e+04,+5.99000e-13,+1.22477e-12
+2.28180e+04,+5.81000e-13,+1.22306e-12
+2.28340e+04,+3.22000e-13,+1.22134e-12
+2.28500e+04,+4.08000e-13,+1.21963e-12
+2.28660e+04,+5.23000e-13,+1.21793e-12
+2.28820e+04,+7.99000e-13,+1.21622e-12
+2.28980e+04,+2.48000e-13,+1.21453e-12
+2.29140e+04,+4.42000e-13,+1.21283e-12
+2.29300e+04,+7.29000e-13,+1.21114e-12
+2.29460e+04,+3.18000e-13,+1.20945e-12
+2.29620e+04,+4.92000e-13,+1.20776e-12
+2.29780e+04,+1.04200e-12,+1.20608e-12
+2.29940e+04,+4.83000e-13,+1.20441e-12
+2.30100e+04,+5.15000e-13,+1.20273e-12
+2.30260e+04,+4.54000e-13,+1.20106e-12
+2.30420e+04,+6.68000e-13,+1.19939e-12
+2.30580e+04,+5.28000e-13,+1.19773e-12
+2.30740e+04,+4.64000e-13,+1.19607e-12
+2.30900e+04,+3.82000e-13,+1.19441e-12
+2.31060e+04,+3.02000e-13,+1.19276e-12
+2.31220e+04,+2.02000e-13,+1.19111e-12
+2.31380e+04,+5.99000e-13,+1.18946e-12
+2.31540e+04,+5.03000e-13,+1.18782e-12
+2.31700e+04,+3.99000e-13,+1.18618e-12
+2.31860e+04,+3.96000e-13,+1.18454e-12
+2.32020e+04,+2.20000e-13,+1.18291e-12
+2.32180e+04,+5.12000e-13,+1.18128e-12
+2.32340e+04,+6.96000e-13,+1.17965e-12
+2.32500e+04,+6.30000e-13,+1.17803e-12
+2.32660e+04,+5.00000e-13,+1.17641e-12
+2.32820e+04,+3.51000e-13,+1.17479e-12
+2.32980e+04,+4.58000e-13,+1.17318e-12
+2.33140e+04,+5.95000e-13,+1.17157e-12
+2.33300e+04,+5.15000e-13,+1.16996e-12
+2.33460e+04,+3.92000e-13,+1.16836e-12
+2.33620e+04,+7.18000e-13,+1.16676e-12
+2.33780e+04,+5.06000e-13,+1.16517e-12
+2.33940e+04,+2.38000e-13,+1.16357e-12
+2.34100e+04,+4.59000e-13,+1.16198e-12
+2.34260e+04,+3.40000e-13,+1.16040e-12
+2.34420e+04,+3.13000e-13,+1.15881e-12
+2.34580e+04,+4.06000e-13,+1.15723e-12
+2.34740e+04,+5.98000e-13,+1.15566e-12
+2.34900e+04,+5.42000e-13,+1.15408e-12
+2.35060e+04,+4.36000e-13,+1.15251e-12
+2.35220e+04,+5.20000e-13,+1.15094e-12
+2.35380e+04,+3.37000e-13,+1.14938e-12
+2.35540e+04,+4.55000e-13,+1.14782e-12
+2.35700e+04,+4.02000e-13,+1.14626e-12
+2.35860e+04,+5.00000e-13,+1.14471e-12
+2.36020e+04,+4.63000e-13,+1.14315e-12
+2.36180e+04,+4.99000e-13,+1.14161e-12
+2.36340e+04,+5.36000e-13,+1.14006e-12
+2.36500e+04,+8.10000e-13,+1.13852e-12
+2.36660e+04,+2.97000e-13,+1.13698e-12
+2.36820e+04,+5.75000e-13,+1.13544e-12
+2.36980e+04,+4.32000e-13,+1.13391e-12
+2.37140e+04,+5.14000e-13,+1.13238e-12
+2.37300e+04,+4.61000e-13,+1.13086e-12
+2.37460e+04,+4.59000e-13,+1.12933e-12
+2.37620e+04,+4.30000e-13,+1.12781e-12
+2.37780e+04,+6.64000e-13,+1.12630e-12
+2.37940e+04,+7.61000e-13,+1.12478e-12
+2.38100e+04,+4.41000e-13,+1.12327e-12
+2.38260e+04,+4.98000e-13,+1.12176e-12
+2.38420e+04,+3.65000e-13,+1.12026e-12
+2.38580e+04,+5.39000e-13,+1.11875e-12
+2.38740e+04,+1.54000e-13,+1.11726e-12
+2.38900e+04,+5.87000e-13,+1.11576e-12
+2.39060e+04,+3.78000e-13,+1.11427e-12
+2.39220e+04,+3.43000e-13,+1.11278e-12
+2.39380e+04,+4.97000e-13,+1.11129e-12
+2.39540e+04,+4.64000e-13,+1.10981e-12
+2.39700e+04,+5.64000e-13,+1.10832e-12
+2.39860e+04,+5.83000e-13,+1.10685e-12
+2.40020e+04,+6.70000e-13,+1.10537e-12
+2.40180e+04,+4.36000e-13,+1.10390e-12
+2.40340e+04,+5.45000e-13,+1.10243e-12
+2.40500e+04,+5.29000e-13,+1.10096e-12
+2.40660e+04,+4.01000e-13,+1.09950e-12
+2.40820e+04,+4.63000e-13,+1.09804e-12
+2.40980e+04,+3.21000e-13,+1.09658e-12
+2.41140e+04,+7.48000e-13,+1.09513e-12
+2.41300e+04,+5.63000e-13,+1.09368e-12
+2.41460e+04,+1.79000e-13,+1.09223e-12
+2.41620e+04,+4.41000e-13,+1.09078e-12
+2.41780e+04,+4.52000e-13,+1.08934e-12
+2.41940e+04,+4.08000e-13,+1.08790e-12
+2.42100e+04,+4.25000e-13,+1.08646e-12
+2.42260e+04,+3.19000e-13,+1.08503e-12
+2.42420e+04,+2.84000e-13,+1.08359e-12
+2.42580e+04,+2.80000e-13,+1.08216e-12
+2.42740e+04,+2.11000e-13,+1.08074e-12
+2.42900e+04,+2.54000e-13,+1.07932e-12
+2.43060e+04,+2.75000e-13,+1.07789e-12
+2.43220e+04,+1.59000e-13,+1.07648e-12
+2.43380e+04,+4.16000e-13,+1.07506e-12
+2.43540e+04,+2.62000e-13,+1.07365e-12
+2.43700e+04,+3.70000e-13,+1.07224e-12
+2.43860e+04,+6.64000e-13,+1.07083e-12
+2.44020e+04,+5.06000e-13,+1.06943e-12
+2.44180e+04,+3.54000e-13,+1.06803e-12
+2.44340e+04,+5.01000e-13,+1.06663e-12
+2.44500e+04,+3.19000e-13,+1.06524e-12
+2.44660e+04,+5.00000e-13,+1.06384e-12
+2.44820e+04,+2.40000e-13,+1.06245e-12
+2.44980e+04,+3.05000e-13,+1.06107e-12
+2.45140e+04,+3.35000e-13,+1.05968e-12
+2.45300e+04,+3.19000e-13,+1.05830e-12
+2.45460e+04,+3.87000e-13,+1.05692e-12
+2.45620e+04,+3.23000e-13,+1.05554e-12
+2.45780e+04,+2.90000e-13,+1.05417e-12
+2.45940e+04,+4.77000e-13,+1.05280e-12
+2.46100e+04,+3.15000e-13,+1.05143e-12
+2.46260e+04,+5.65000e-13,+1.05006e-12
+2.46420e+04,+6.03000e-13,+1.04870e-12
+2.46580e+04,+5.70000e-13,+1.04734e-12
+2.46740e+04,+5.80000e-13,+1.04598e-12
+2.46900e+04,+4.16000e-13,+1.04463e-12
+2.47060e+04,+4.04000e-13,+1.04328e-12
+2.47220e+04,+2.68000e-13,+1.04193e-12
+2.47380e+04,+6.15000e-13,+1.04058e-12
+2.47540e+04,+2.93000e-13,+1.03923e-12
+2.47700e+04,+5.20000e-13,+1.03789e-12
+2.47860e+04,+4.99000e-13,+1.03655e-12
+2.48020e+04,+4.30000e-13,+1.03522e-12
+2.48180e+04,+4.00000e-13,+1.03388e-12
+2.48340e+04,+3.08000e-13,+1.03255e-12
+2.48500e+04,+4.24000e-13,+1.03122e-12
+2.48660e+04,+2.89000e-13,+1.02989e-12
+2.48820e+04,+5.95000e-13,+1.02857e-12
+2.48980e+04,+2.58000e-13,+1.02725e-12
+2.49140e+04,+2.88000e-13,+1.02593e-12
+2.49300e+04,+3.39000e-13,+1.02461e-12
+2.49460e+04,+2.18000e-13,+1.02330e-12
+2.49620e+04,+4.98000e-13,+1.02199e-12
+2.49780e+04,+4.32000e-13,+1.02068e-12
+2.49940e+04,+4.01000e-13,+1.01937e-12
+2.50100e+04,+4.11000e-13,+1.01807e-12
+2.50260e+04,+2.76000e-13,+1.01677e-12
+2.50420e+04,+3.53000e-13,+1.01547e-12
+2.50580e+04,+2.54000e-13,+1.01417e-12
+2.50740e+04,+2.52000e-13,+1.01288e-12
+2.50900e+04,+3.26000e-13,+1.01159e-12
+2.51060e+04,+4.91000e-13,+1.01030e-12
+2.51220e+04,+3.25000e-13,+1.00901e-12
+2.51380e+04,+2.45000e-13,+1.00773e-12
+2.51540e+04,+2.43000e-13,+1.00645e-12
+2.51700e+04,+3.07000e-13,+1.00517e-12
+2.51860e+04,+3.01000e-13,+1.00389e-12
+2.52020e+04,+8.39000e-13,+1.00262e-12
+2.52180e+04,+2.38000e-13,+1.00134e-12
+2.52340e+04,+2.94000e-13,+1.00007e-12
+2.52500e+04,+2.89000e-13,+9.98807e-13
+2.52660e+04,+4.02000e-13,+9.97543e-13
+2.52820e+04,+5.77000e-13,+9.96280e-13
+2.52980e+04,+3.22000e-13,+9.95021e-13
+2.53140e+04,+3.87000e-13,+9.93763e-13
+2.53300e+04,+1.99000e-13,+9.92508e-13
+2.53460e+04,+4.59000e-13,+9.91256e-13
+2.53620e+04,+2.88000e-13,+9.90005e-13
+2.53780e+04,+4.35000e-13,+9.88757e-13
+2.53940e+04,+2.67000e-13,+9.87512e-13
+2.54100e+04,+1.53000e-13,+9.86269e-13
+2.54260e+04,+3.73000e-13,+9.85028e-13
+2.54420e+04,+4.31000e-13,+9.83789e-13
+2.54580e+04,+3.96000e-13,+9.82553e-13
+2.54740e+04,+2.06000e-13,+9.81319e-13
+2.54900e+04,+4.17000e-13,+9.80088e-13
+2.55060e+04,+3.36000e-13,+9.78859e-13
+2.55220e+04,+3.29000e-13,+9.77632e-13
+2.55380e+04,+4.82000e-13,+9.76407e-13
+2.55540e+04,+3.90000e-13,+9.75185e-13
+2.55700e+04,+1.76000e-13,+9.73965e-13
+2.55860e+04,+2.63000e-13,+9.72747e-13
+2.56020e+04,+2.43000e-13,+9.71532e-13
+2.56180e+04,+2.07000e-13,+9.70319e-13
+2.56340e+04,+4.69000e-13,+9.69108e-13
+2.56500e+04,+3.24000e-13,+9.67899e-13
+2.56660e+04,+3.93000e-13,+9.66693e-13
+2.56820e+04,+2.59000e-13,+9.65489e-13
+2.56980e+04,+4.18000e-13,+9.64287e-13
+2.57140e+04,+1.75000e-13,+9.63087e-13
+2.57300e+04,+3.72000e-13,+9.61890e-13
+2.57460e+04,+3.52000e-13,+9.60695e-13
+2.57620e+04,+3.70000e-13,+9.59502e-13
+2.57780e+04,+4.11000e-13,+9.58311e-13
+2.57940e+04,+2.78000e-13,+9.57123e-13
+2.58100e+04,+2.60000e-13,+9.55936e-13
+2.58260e+04,+2.95000e-13,+9.54752e-13
+2.58420e+04,+1.62000e-13,+9.53570e-13
+2.58580e+04,+2.47000e-13,+9.52391e-13
+2.58740e+04,+2.62000e-13,+9.51213e-13
+2.58900e+04,+2.86000e-13,+9.50038e-13
+2.59060e+04,+4.32000e-13,+9.48865e-13
+2.59220e+04,+2.74000e-13,+9.47694e-13
+2.59380e+04,+2.60000e-13,+9.46525e-13
+2.59540e+04,+2.97000e-13,+9.45358e-13
+2.59700e+04,+2.52000e-13,+9.44194e-13
+2.59860e+04,+1.77000e-13,+9.43032e-13
+2.60020e+04,+2.61000e-13,+9.41871e-13
+2.60180e+04,+1.97000e-13,+9.40713e-13
+2.60340e+04,+2.37000e-13,+9.39558e-13
+2.60500e+04,+3.22000e-13,+9.38404e-13
+2.60660e+04,+2.54000e-13,+9.37252e-13
+2.60820e+04,+5.64000e-13,+9.36103e-13
+2.60980e+04,+5.54000e-13,+9.34955e-13
+2.61140e+04,+2.88000e-13,+9.33810e-13
+2.61300e+04,+1.97000e-13,+9.32667e-13
+2.61460e+04,+2.07000e-13,+9.31526e-13
+2.61620e+04,+2.65000e-13,+9.30387e-13
+2.61780e+04,+1.37000e-13,+9.29250e-13
+2.61940e+04,+3.63000e-13,+9.28115e-13
+2.62100e+04,+2.62000e-13,+9.26982e-13
+2.62260e+04,+3.50000e-13,+9.25851e-13
+2.62420e+04,+1.52000e-13,+9.24723e-13
+2.62580e+04,+2.18000e-13,+9.23596e-13
+2.62740e+04,+5.24000e-13,+9.22472e-13
+2.62900e+04,+2.67000e-13,+9.21349e-13
+2.63060e+04,+3.40000e-13,+9.20229e-13
+2.63220e+04,+2.37000e-13,+9.19110e-13
+2.63380e+04,+3.39000e-13,+9.17994e-13
+2.63540e+04,+5.40000e-13,+9.16880e-13
+2.63700e+04,+4.01000e-13,+9.15767e-13
+2.63860e+04,+4.20000e-13,+9.14657e-13
+2.64020e+04,+2.97000e-13,+9.13549e-13
+2.64180e+04,+3.82000e-13,+9.12443e-13
+2.64340e+04,+3.88000e-13,+9.11339e-13
+2.64500e+04,+3.14000e-13,+9.10236e-13
+2.64660e+04,+1.87000e-13,+9.09136e-13
+2.64820e+04,+3.16000e-13,+9.08038e-13
+2.64980e+04,+3.46000e-13,+9.06942e-13
+2.65140e+04,+2.43000e-13,+9.05848e-13
+2.65300e+04,+2.37000e-13,+9.04755e-13
+2.65460e+04,+2.83000e-13,+9.03665e-13
+2.65620e+04,+2.85000e-13,+9.02577e-13
+2.65780e+04,+2.37000e-13,+9.01490e-13
+2.65940e+04,+2.49000e-13,+9.00406e-13
+2.66100e+04,+1.66000e-13,+8.99323e-13
+2.66260e+04,+3.20000e-13,+8.98243e-13
+2.66420e+04,+2.31000e-13,+8.97164e-13
+2.66580e+04,+2.49000e-13,+8.96088e-13
+2.66740e+04,+2.98000e-13,+8.95013e-13
+2.66900e+04,+2.74000e-13,+8.93940e-13
+2.67060e+04,+3.37000e-13,+8.92870e-13
+2.67220e+04,+4.21000e-13,+8.91801e-13
+2.67380e+04,+2.88000e-13,+8.90734e-13
+2.67540e+04,+2.05000e-13,+8.89669e-13
+2.67700e+04,+3.56000e-13,+8.88606e-13
+2.67860e+04,+2.34000e-13,+8.87544e-13
+2.68020e+04,+3.36000e-13,+8.86485e-13
+2.68180e+04,+2.64000e-13,+8.85428e-13
+2.68340e+04,+3.22000e-13,+8.84372e-13
+2.68500e+04,+4.65000e-13,+8.83318e-13
+2.68660e+04,+4.62000e-13,+8.82267e-13
+2.68820e+04,+2.43000e-13,+8.81217e-13
+2.68980e+04,+2.06000e-13,+8.80169e-13
+2.69140e+04,+2.56000e-13,+8.79123e-13
+2.69300e+04,+2.43000e-13,+8.78078e-13
+2.69460e+04,+2.95000e-13,+8.77036e-13
+2.69620e+04,+2.41000e-13,+8.75995e-13
+2.69780e+04,+4.43000e-13,+8.74957e-13
+2.69940e+04,+3.04000e-13,+8.73920e-13
+2.70100e+04,+4.31000e-13,+8.72885e-13
+2.70260e+04,+2.18000e-13,+8.71851e-13
+2.70420e+04,+2.17000e-13,+8.70820e-13
+2.70580e+04,+2.26000e-13,+8.69791e-13
+2.70740e+04,+2.41000e-13,+8.68763e-13
+2.70900e+04,+1.95000e-13,+8.67737e-13
+2.71060e+04,+2.06000e-13,+8.66713e-13
+2.71220e+04,+4.44000e-13,+8.65691e-13
+2.71380e+04,+2.44000e-13,+8.64670e-13
+2.71540e+04,+3.08000e-13,+8.63651e-13
+2.71700e+04,+3.54000e-13,+8.62635e-13
+2.71860e+04,+4.12000e-13,+8.61620e-13
+2.72020e+04,+2.05000e-13,+8.60606e-13
+2.72180e+04,+1.44000e-13,+8.59595e-13
+2.72340e+04,+1.71000e-13,+8.58585e-13
+2.72500e+04,+1.99000e-13,+8.57577e-13
+2.72660e+04,+1.35000e-13,+8.56571e-13
+2.72820e+04,+3.32000e-13,+8.55567e-13
+2.72980e+04,+2.49000e-13,+8.54564e-13
+2.73140e+04,+1.74000e-13,+8.53563e-13
+2.73300e+04,+2.58000e-13,+8.52564e-13
+2.73460e+04,+3.42000e-13,+8.51567e-13
+2.73620e+04,+2.36000e-13,+8.50571e-13
+2.73780e+04,+2.30000e-13,+8.49577e-13
+2.73940e+04,+3.73000e-13,+8.48585e-13
+2.74100e+04,+3.06000e-13,+8.47595e-13
+2.74260e+04,+2.26000e-13,+8.46606e-13
+2.74420e+04,+3.10000e-13,+8.45619e-13
+2.74580e+04,+3.37000e-13,+8.44634e-13
+2.74740e+04,+1.80000e-13,+8.43651e-13
+2.74900e+04,+2.19000e-13,+8.42669e-13
+2.75060e+04,+2.85000e-13,+8.41689e-13
+2.75220e+04,+3.26000e-13,+8.40710e-13
+2.75380e+04,+1.71000e-13,+8.39734e-13
+2.75540e+04,+2.22000e-13,+8.38759e-13
+2.75700e+04,+2.17000e-13,+8.37786e-13
+2.75860e+04,+3.80000e-13,+8.36814e-13
+2.76020e+04,+2.49000e-13,+8.35844e-13
+2.76180e+04,+2.19000e-13,+8.34876e-13
+2.76340e+04,+2.10000e-13,+8.33910e-13
+2.76500e+04,+3.07000e-13,+8.32945e-13
+2.76660e+04,+2.44000e-13,+8.31982e-13
+2.76820e+04,+1.85000e-13,+8.31020e-13
+2.76980e+04,+1.55000e-13,+8.30060e-13
+2.77140e+04,+2.19000e-13,+8.29102e-13
+2.77300e+04,+2.64000e-13,+8.28146e-13
+2.77460e+04,+3.72000e-13,+8.27191e-13
+2.77620e+04,+2.25000e-13,+8.26238e-13
+2.77780e+04,+1.10000e-13,+8.25286e-13
+2.77940e+04,+1.83000e-13,+8.24337e-13
+2.78100e+04,+3.77000e-13,+8.23388e-13
+2.78260e+04,+2.98000e-13,+8.22442e-13
+2.78420e+04,+2.81000e-13,+8.21497e-13
+2.78580e+04,+1.21000e-13,+8.20553e-13
+2.78740e+04,+3.75000e-13,+8.19612e-13
+2.78900e+04,+1.92000e-13,+8.18672e-13
+2.79060e+04,+2.25000e-13,+8.17733e-13
+2.79220e+04,+2.44000e-13,+8.16796e-13
+2.79380e+04,+9.90000e-14,+8.15861e-13
+2.79540e+04,+2.64000e-13,+8.14927e-13
+2.79700e+04,+1.69000e-13,+8.13995e-13
+2.79860e+04,+1.19000e-13,+8.13065e-13
+2.80020e+04,+2.97000e-13,+8.12136e-13
+2.80180e+04,+1.81000e-13,+8.11209e-13
+2.80340e+04,+2.20000e-13,+8.10283e-13
+2.80500e+04,+9.50000e-14,+8.09359e-13
+2.80660e+04,+2.50000e-13,+8.08436e-13
+2.80820e+04,+2.13000e-13,+8.07515e-13
+2.80980e+04,+3.14000e-13,+8.06596e-13
+2.81140e+04,+1.19000e-13,+8.05678e-13
+2.81300e+04,+2.92000e-13,+8.04762e-13
+2.81460e+04,+2.81000e-13,+8.03847e-13
+2.81620e+04,+1.34000e-13,+8.02934e-13
+2.81780e+04,+2.16000e-13,+8.02023e-13
+2.81940e+04,+2.24000e-13,+8.01113e-13
+2.82100e+04,+3.05000e-13,+8.00204e-13
+2.82260e+04,+2.15000e-13,+7.99297e-13
+2.82420e+04,+2.44000e-13,+7.98392e-13
+2.82580e+04,+2.14000e-13,+7.97488e-13
+2.82740e+04,+1.85000e-13,+7.96586e-13
+2.82900e+04,+2.75000e-13,+7.95685e-13
+2.83060e+04,+1.47000e-13,+7.94786e-13
+2.83220e+04,+1.29000e-13,+7.93888e-13
+2.83380e+04,+3.08000e-13,+7.92992e-13
+2.83540e+04,+1.91000e-13,+7.92097e-13
+2.83700e+04,+3.01000e-13,+7.91204e-13
+2.83860e+04,+1.73000e-13,+7.90312e-13
+2.84020e+04,+1.98000e-13,+7.89422e-13
+2.84180e+04,+1.97000e-13,+7.88533e-13
+2.84340e+04,+1.49000e-13,+7.87646e-13
+2.84500e+04,+1.41000e-13,+7.86761e-13
+2.84660e+04,+2.68000e-13,+7.85876e-13
+2.84820e+04,+1.73000e-13,+7.84994e-13
+2.84980e+04,+2.10000e-13,+7.84113e-13
+2.85140e+04,+1.76000e-13,+7.83233e-13
+2.85300e+04,+2.37000e-13,+7.82355e-13
+2.85460e+04,+2.62000e-13,+7.81478e-13
+2.85620e+04,+1.81000e-13,+7.80603e-13
+2.85780e+04,+3.58000e-13,+7.79729e-13
+2.85940e+04,+2.75000e-13,+7.78856e-13
+2.86100e+04,+1.57000e-13,+7.77986e-13
+2.86260e+04,+3.17000e-13,+7.77116e-13
+2.86420e+04,+1.12000e-13,+7.76248e-13
+2.86580e+04,+2.11000e-13,+7.75382e-13
+2.86740e+04,+2.30000e-13,+7.74517e-13
+2.86900e+04,+3.17000e-13,+7.73653e-13
+2.87060e+04,+2.89000e-13,+7.72791e-13
+2.87220e+04,+1.48000e-13,+7.71930e-13
+2.87380e+04,+2.03000e-13,+7.71071e-13
+2.87540e+04,+2.82000e-13,+7.70213e-13
+2.87700e+04,+1.65000e-13,+7.69356e-13
+2.87860e+04,+2.17000e-13,+7.68501e-13
+2.88020e+04,+2.53000e-13,+7.67648e-13
+2.88180e+04,+3.50000e-13,+7.66796e-13
+2.88340e+04,+1.72000e-13,+7.65945e-13
+2.88500e+04,+2.13000e-13,+7.65096e-13
+2.88660e+04,+2.23000e-13,+7.64248e-13
+2.88820e+04,+2.43000e-13,+7.63401e-13
+2.88980e+04,+2.52000e-13,+7.62556e-13
+2.89140e+04,+2.18000e-13,+7.61712e-13
+2.89300e+04,+1.89000e-13,+7.60870e-13
+2.89460e+04,+2.32000e-13,+7.60029e-13
+2.89620e+04,+1.83000e-13,+7.59190e-13
+2.89780e+04,+1.53000e-13,+7.58352e-13
+2.89940e+04,+1.54000e-13,+7.57515e-13
+2.90100e+04,+1.50000e-13,+7.56680e-13
+2.90260e+04,+1.00000e-13,+7.55846e-13
+2.90420e+04,+1.13000e-13,+7.55013e-13
+2.90580e+04,+2.00000e-13,+7.54182e-13
+2.90740e+04,+2.58000e-13,+7.53352e-13
+2.90900e+04,+2.03000e-13,+7.52524e-13
+2.91060e+04,+1.59000e-13,+7.51696e-13
+2.91220e+04,+8.50000e-14,+7.50871e-13
+2.91380e+04,+2.20000e-13,+7.50046e-13
+2.91540e+04,+1.30000e-13,+7.49223e-13
+2.91700e+04,+1.01000e-13,+7.48402e-13
+2.91860e+04,+1.70000e-13,+7.47581e-13
+2.92020e+04,+1.68000e-13,+7.46762e-13
+2.92180e+04,+1.80000e-13,+7.45945e-13
+2.92340e+04,+1.10000e-13,+7.45128e-13
+2.92500e+04,+1.46000e-13,+7.44314e-13
+2.92660e+04,+1.26000e-13,+7.43500e-13
+2.92820e+04,+2.14000e-13,+7.42688e-13
+2.92980e+04,+1.52000e-13,+7.41877e-13
+2.93140e+04,+1.39000e-13,+7.41067e-13
+2.93300e+04,+1.56000e-13,+7.40259e-13
+2.93460e+04,+9.50000e-14,+7.39452e-13
+2.93620e+04,+2.25000e-13,+7.38646e-13
+2.93780e+04,+1.52000e-13,+7.37842e-13
+2.93940e+04,+2.21000e-13,+7.37039e-13
+2.94100e+04,+2.58000e-13,+7.36237e-13
+2.94260e+04,+2.11000e-13,+7.35437e-13
+2.94420e+04,+2.00000e-13,+7.34638e-13
+2.94580e+04,+2.52000e-13,+7.33840e-13
+2.94740e+04,+2.07000e-13,+7.33043e-13
+2.94900e+04,+1.66000e-13,+7.32248e-13
+2.95060e+04,+1.22000e-13,+7.31454e-13
+2.95220e+04,+2.52000e-13,+7.30662e-13
+2.95380e+04,+2.53000e-13,+7.29870e-13
+2.95540e+04,+3.24000e-13,+7.29080e-13
+2.95700e+04,+1.01000e-13,+7.28291e-13
+2.95860e+04,+1.33000e-13,+7.27504e-13
+2.96020e+04,+2.05000e-13,+7.26718e-13
+2.96180e+04,+2.57000e-13,+7.25933e-13
+2.96340e+04,+1.18000e-13,+7.25149e-13
+2.96500e+04,+1.80000e-13,+7.24367e-13
+2.96660e+04,+1.21000e-13,+7.23586e-13
+2.96820e+04,+1.64000e-13,+7.22806e-13
+2.96980e+04,+2.19000e-13,+7.22027e-13
+2.97140e+04,+1.85000e-13,+7.21250e-13
+2.97300e+04,+2.37000e-13,+7.20474e-13
+2.97460e+04,+1.78000e-13,+7.19699e-13
+2.97620e+04,+2.83000e-13,+7.18925e-13
+2.97780e+04,+1.53000e-13,+7.18153e-13
+2.97940e+04,+1.36000e-13,+7.17382e-13
+2.98100e+04,+2.26000e-13,+7.16612e-13
+2.98260e+04,+2.66000e-13,+7.15843e-13
+2.98420e+04,+1.22000e-13,+7.15076e-13
+2.98580e+04,+1.49000e-13,+7.14310e-13
+2.98740e+04,+1.53000e-13,+7.13545e-13
+2.98900e+04,+9.90000e-14,+7.12781e-13
+2.99060e+04,+1.28000e-13,+7.12019e-13
+2.99220e+04,+2.05000e-13,+7.11257e-13
+2.99380e+04,+1.71000e-13,+7.10497e-13
+2.99540e+04,+2.63000e-13,+7.09739e-13
+2.99700e+04,+2.06000e-13,+7.08981e-13
+2.99860e+04,+2.24000e-13,+7.08225e-13
